atom_id,auroc_age65
29,0.5638359226181526
202,0.5578435447854111
740,0.5552120538745959
1524,0.5522895464667272
1321,0.5502695366527
403,0.5497453974162417
1108,0.5469944927235915
268,0.5438912893107972
970,0.5434812161338912
1000,0.5409149972201052
483,0.5394628380068943
398,0.5390297902015766
569,0.5390028370087062
282,0.5388236350672295
361,0.538524822377354
791,0.5368646048203537
1520,0.5366201316825249
1419,0.5365271882852756
339,0.5364189999962384
1510,0.5356286820667264
