atom_id,heart_rate,pr_interval,qrs_duration,qt_interval,qtc,p_axis,qrs_axis,t_axis,tachycardia,bradycardia,wide_qrs,long_qt,left_axis,right_axis,st_elevation,st_depression
60,-0.061912438116287064,0.05303121313972819,0.027639776286773644,0.12483284308187405,0.07821228145886953,-0.03372352798791318,-0.07804901219789806,0.06844501040268113,-0.07314291115619334,-0.07658137063375814,-0.05145103302976138,0.06642354815337269,0.0029541219021233254,-0.015037236593954265,-0.01365460123302517,-0.009688169544400273
61,-0.24919765368337884,0.0929776649049377,0.237676847930671,0.3043707866700664,0.09853557326017628,-0.04150629761000707,-0.08201659337063212,0.06772021622378019,-0.13032735977500576,0.010265343173052215,0.2115830637764878,0.08191415964619427,0.07090635529674481,0.0017931395583027584,-0.0092329887306469,-0.007339703435053894
62,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,
64,-0.2700415745957492,0.011263050606096206,-0.12958178418775348,-0.01844947958397035,-0.20951188923129097,-0.04636965806732973,0.09532682556418143,0.1590912328272696,-0.06490921608909293,0.18059032048444687,-0.24529913686018726,-0.24992880911228177,-0.12835505835256716,0.2869478556283646,0.02222017618172075,-0.161081032869648
65,0.4517000046902635,-0.4042478861869726,-0.05725474395882391,-0.42375334536912346,0.08723138106051152,0.3262325546082582,0.003895075674033569,-0.10948552690626163,0.41721643838880307,-0.12324973802426731,0.039972404638542784,0.07696480808989083,0.010863252764827828,0.01957036634874902,0.06092637771393773,0.012436508517583112
66,,,,,,,,,,,,,,,,
67,-0.1389915269745717,0.12659721689502465,0.07009924340116991,0.1819258360969972,0.008099258183141533,-0.03039127510734054,-0.08033059195182832,0.016679096304478284,-0.1309943069854909,-0.11312436055835212,0.03291257191453137,-0.00623941607191763,0.06343016746885431,-0.010922424361862668,-0.006674553056477097,-0.016261074521200732
68,0.03095606385508645,-0.009834884921218437,0.003185066467739697,0.01854726297125979,0.09631153418508571,0.03772909911537196,-0.015457183027047555,0.014320966987739783,0.04778470531831752,-0.033024860461106205,0.007065937150649786,0.08297996016646814,-0.012406036855809762,-0.03775176998191917,-0.007406079340713928,
69,-0.008723784740027546,0.07991202246565045,0.4446155166632635,0.13986432177313934,0.2432486584056761,-0.013359867278082003,0.011158001593118467,0.13764204515876063,-0.02408012352995636,-0.04031715197700127,0.4408633710838169,0.23860252721606015,-0.061053144752687374,-0.061018951137805325,-0.008164441016651714,0.0028339040670468537
